Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
0.2,1,0.3,484.27,-0.05,777.4,3.8,0.39,-0.01,0.0,1.0,0.0,0.25,1,2492,159.6,0.48,-0.16,-0.02,-0.16,2,1,9223,0.0345,0.993,0.08,-0.02,1.9,-4.13,4,29,-241,0,0,9243,0.035,0.98,0.031,-0.069,2.33,-3.7,3,30,232,0,0,8565,0.041,1.125,0.078,-0.022,6.5,0.47,4,3425,677,0,0,8580,0.0415,1.112,0.078,-0.022,-3.57,-2.46,7,3029,-829,0,0
0.22,1,0.3,484.27,-0.06,777.4,3.1,0.59,0.03,0.0,1.0,0.0,0.35,1,2386,156.9,0.56,-0.24,-0.02,-0.26,1,0,8723,0.0498,0.763,0.025,-0.075,0.9,-5.13,8,-352,-113,0,0,8729,0.0503,0.767,0.11,0.01,1.17,-4.86,8,-71,286,0,0,8428,0.0598,0.94,-0.007,-0.093,1.38,-4.65,8,4615,1149,0,0,8432,0.0603,0.943,-0.008,-0.092,-4.05,-1.98,9,4400,-861,0,0
0.24,1,0.3,484.27,-0.08,777.41,2.8,0.82,0.02,0.0,1.0,0.0,0.41,1,2160,150.7,0.61,-0.35,-0.01,-0.28,1,0,8173,0.0611,0.569,-0.02,-0.08,-1.19,-4.84,12,-176,-150,0,0,8105,0.0615,0.56,0.024,-0.076,-0.92,-5.11,14,-475,196,0,0,8324,0.0756,0.789,-0.055,-0.045,-4.03,-2.0,11,5895,692,0,0,8268,0.076,0.78,-0.034,-0.066,0.49,-5.54,10,6021,-760,0,0
0.26,1,0.3,484.27,-0.09,777.42,2.6,0.73,-0.01,0.0,0.0,0.0,0.31,1,1973,145.3,0.63,-0.45,0.0,-0.15,1,0,7642,0.0692,0.403,0.103,0.003,0.31,-5.73,18,-91,-118,0,0,7587,0.0692,0.385,-0.073,-0.027,-0.27,-5.76,16,-272,125,0,0,8076,0.0887,0.653,-0.547,0.447,-0.59,-5.44,10,3703,442,0,0,8030,0.0887,0.635,-0.566,0.466,-0.91,-5.12,9,3730,-753,0,0
0.28,1,0.3,484.27,-0.1,777.44,2.6,0.45,-0.04,0.0,1.0,0.0,0.21,1,1856,82.0,0.63,-0.53,0.0,0.18,1,0,7203,0.0747,0.276,-0.057,-0.043,0.23,-5.8,18,-142,-157,0,0,7219,0.0747,0.276,0.079,-0.021,0.42,-5.61,20,-22,88,0,0,7696,0.0985,0.49,0.18,0.08,0.84,-5.19,26,2058,437,0,0,7709,0.0984,0.49,0.18,0.08,0.56,-5.47,25,2080,-721,0,0
0.3,1,0.3,484.27,-0.1,777.45,2.5,0.28,-0.01,0.0,1.0,0.0,0.11,1,1862,141.8,0.64,-0.58,-0.01,0.25,1,0,6895,0.0785,0.188,0.008,-0.092,0.27,-5.76,21,-239,-100,0,0,6915,0.0786,0.196,-0.082,-0.018,0.46,-5.57,19,-157,124,0,0,7923,0.105,0.328,0.005,-0.095,1.58,-4.45,17,2132,598,0,0,7961,0.1052,0.337,0.01,-0.09,1.72,-4.31,17,2162,-537,0,0
0.32,1,0.4,484.27,-0.1,777.46,2.5,0.16,0.03,0.0,0.0,0.0,0.15,1,1953,144.4,0.66,-0.58,0.0,0.05,0,0,6587,0.0811,0.133,0.048,-0.052,-0.02,-6.01,22,-87,-81,0,0,6557,0.0813,0.131,0.04,-0.06,0.14,-5.89,22,-329,130,0,0,7586,0.1078,0.141,-0.265,0.165,0.52,-5.51,18,1286,704,0,0,7575,0.1079,0.139,-0.262,0.162,0.08,-5.95,18,1274,-350,0,0
0.34,1,0.4,484.27,-0.1,777.48,2.6,0.12,0.03,0.0,1.0,0.0,0.05,1,2027,86.4,0.66,-0.54,0.0,-0.2,0,0,6293,0.0828,0.082,-0.008,-0.092,0.03,-6.0,20,2,-77,0,0,6234,0.0827,0.072,0.085,-0.015,0.17,-5.86,22,104,125,0,0,6694,0.1075,-0.015,0.135,0.035,-0.91,-5.12,24,489,562,0,0,6633,0.1074,-0.025,0.128,0.028,-1.39,-4.64,24,473,-346,0,0
0.36,1,0.4,484.27,-0.1,777.49,2.7,0.16,0.01,0.0,0.82,0.0,0.15,1,2102,148.5,0.67,-0.48,0.01,-0.25,0,0,5988,0.0836,0.042,-0.055,-0.045,-0.04,-5.99,21,-212,-79,0,0,5943,0.0834,0.035,-0.079,-0.021,0.1,-5.93,20,-51,115,0,0,5801,0.1053,-0.109,0.144,0.044,-0.28,-5.75,24,2126,369,0,0,5728,0.1051,-0.116,0.14,0.04,-1.42,-4.61,25,2066,-411,0,0
0.38,1,0.4,484.27,-0.1,777.51,2.9,0.38,-0.01,0.0,0.89,0.0,0.25,1,2077,133.9,0.68,-0.44,0.01,-0.11,1,0,5630,0.0835,-0.007,0.002,-0.098,0.53,-5.5,24,-276,-71,0,0,5632,0.0832,-0.007,-0.067,-0.033,0.67,-5.37,23,-304,114,0,0,5176,0.1028,-0.129,0.14,0.04,-0.47,-5.56,27,3634,238,0,0,5144,0.1025,-0.129,0.14,0.04,-0.89,-5.14,27,3626,-387,0,0
0.4,1,0.4,484.27,-0.1,777.53,3.3,0.47,-0.01,0.0,0.42,0.0,0.21,1,2011,137.2,0.7,-0.42,0.0,0.08,1,0,5335,0.0824,-0.052,-0.001,-0.099,0.22,-5.81,27,-231,-76,0,0,5359,0.0823,-0.046,-0.041,-0.059,0.35,-5.68,27,-342,106,0,0,4829,0.1006,-0.106,0.184,0.084,0.4,-5.63,29,3672,215,0,0,4831,0.1005,-0.1,0.184,0.084,-0.03,-6.0,29,3682,-328,0,0
0.42,1,0.4,484.27,-0.1,777.55,3.5,0.36,-0.01,0.0,0.45,0.0,0.16,1,1951,68.0,0.68,-0.42,0.0,0.19,1,0,5161,0.0811,-0.069,-0.041,-0.059,-0.75,-5.28,29,-213,-77,0,0,5192,0.0811,-0.063,-0.062,-0.038,-0.6,-5.43,28,-343,90,0,0,4746,0.099,-0.082,0.191,0.091,0.66,-5.37,28,3730,230,0,0,4772,0.099,-0.076,0.185,0.085,0.22,-5.82,28,3759,-267,0,0
0.44,1,0.5,484.27,-0.1,777.57,3.7,0.24,0.0,0.0,0.83,0.0,0.11,1,1913,73.2,0.64,-0.41,0.0,0.2,1,0,5083,0.0797,-0.069,-0.083,-0.017,-0.24,-5.79,28,-188,-94,0,0,5106,0.0797,-0.066,-0.09,-0.01,-0.13,-5.9,29,-348,79,0,0,4759,0.0977,-0.066,0.157,0.057,0.82,-5.21,26,3698,251,0,0,4779,0.0978,-0.063,0.145,0.045,-0.13,-5.91,26,3714,-245,0,0
0.46,1,0.5,484.27,-0.1,777.59,3.9,0.22,0.0,0.0,1.0,0.0,0.14,1,1946,130.8,0.65,-0.41,0.0,0.14,1,0,5029,0.0784,-0.063,-0.111,0.011,0.08,-5.95,29,-182,-109,0,0,5050,0.0785,-0.061,-0.119,0.019,0.16,-5.87,29,-351,65,0,0,4788,0.0965,-0.058,0.128,0.028,0.06,-5.97,27,4108,249,0,0,4805,0.0966,-0.056,0.125,0.025,-0.36,-5.67,27,4122,-212,0,0
0.48,1,0.5,484.27,-0.1,777.61,4.1,0.29,0.0,0.0,0.0,0.0,0.18,1,1978,145.2,0.66,-0.42,0.0,0.05,1,1,4978,0.0772,-0.062,-0.145,0.045,-0.41,-5.62,29,-201,-119,0,0,4977,0.0773,-0.062,-0.151,0.051,-0.31,-5.72,30,-390,66,0,0,4851,0.0957,-0.044,0.284,0.184,0.17,-5.86,35,4496,237,0,0,4849,0.0957,-0.045,0.285,0.185,-0.26,-5.77,35,4493,-183,0,0
0.5,1,0.5,484.27,-0.1,777.63,4.2,0.22,0.0,0.0,0.0,0.0,0.08,1,2020,86.3,0.66,-0.43,0.0,-0.05,1,1,4977,0.076,-0.06,-0.165,0.065,-0.26,-5.77,29,-81,-123,0,0,4980,0.076,-0.061,-0.164,0.064,-0.13,-5.9,30,-312,75,0,0,4847,0.0951,-0.03,0.426,0.326,-0.21,-5.83,38,3953,236,0,0,4848,0.0951,-0.031,0.441,0.341,0.06,-5.97,38,3961,-212,0,0
0.52,1,0.6,484.27,-0.09,777.66,4.2,0.02,0.0,0.0,0.01,0.0,0.0,1,2025,-36.9,0.57,-0.43,0.0,-0.08,1,1,5040,0.0751,-0.044,-0.188,0.088,0.27,-5.77,28,9,-102,0,0,5056,0.0752,-0.041,-0.178,0.078,0.37,-5.67,29,-246,97,0,0,4789,0.0942,-0.041,0.292,0.192,-0.19,-5.84,32,3115,218,0,0,4802,0.0944,-0.038,0.295,0.195,-0.6,-5.43,32,3118,-242,0,0
0.54,1,0.6,484.27,-0.09,777.68,4.2,-0.04,0.0,0.0,1.0,0.0,0.0,1,1969,-34.8,0.45,-0.42,-0.01,-0.04,1,1,5102,0.0746,-0.024,-0.228,0.128,0.2,-5.83,27,-57,-80,0,0,5120,0.0748,-0.022,-0.198,0.098,0.3,-5.74,29,-294,112,0,0,4731,0.0932,-0.051,0.053,-0.047,0.59,-5.45,24,2937,203,0,0,4746,0.0934,-0.049,0.041,-0.059,-0.56,-5.47,24,2949,-247,0,0
0.56,1,0.6,484.27,-0.09,777.7,4.2,0.06,0.0,0.0,1.0,0.0,0.1,1,1958,85.6,0.43,-0.41,-0.01,0.05,1,1,5111,0.0743,-0.017,-0.252,0.152,0.07,-5.96,27,-234,-66,0,0,5125,0.0745,-0.016,-0.218,0.118,-0.13,-5.9,29,-441,126,0,0,4746,0.0923,-0.047,-0.105,0.005,0.21,-5.82,22,3709,185,0,0,4758,0.0924,-0.047,-0.102,0.002,0.19,-5.84,22,3718,-225,0,0
0.58,1,0.6,484.27,-0.09,777.73,4.4,0.25,0.0,0.0,1.0,0.0,0.17,1,1976,145.1,0.45,-0.41,-0.01,0.13,1,1,5056,0.0738,-0.024,-0.242,0.142,0.04,-6.0,29,-402,-65,0,0,5067,0.074,-0.024,-0.211,0.111,-0.21,-5.82,31,-591,110,0,0,4815,0.0917,-0.028,0.087,-0.013,0.08,-5.95,31,4487,164,0,0,4824,0.0919,-0.028,0.087,-0.013,-0.32,-5.71,31,4500,-188,0,0
0.6,1,0.7,484.27,-0.09,777.75,4.6,0.31,0.0,0.0,0.0,0.0,0.19,1,1989,145.5,0.47,-0.42,-0.01,0.16,1,1,5011,0.0731,-0.035,-0.22,0.12,-0.17,-5.86,31,-434,-76,0,0,5025,0.0733,-0.033,-0.183,0.083,-0.08,-5.95,33,-614,91,0,0,4858,0.0915,-0.013,0.495,0.395,0.57,-5.46,49,4640,169,0,0,4869,0.0917,-0.011,0.484,0.384,-0.33,-5.7,49,4648,-168,0,0
0.62,1,0.7,484.27,-0.09,777.78,4.8,0.22,0.0,0.0,0.0,0.0,0.09,1,2017,86.2,0.48,-0.42,-0.01,0.13,1,1,5028,0.0725,-0.032,-0.188,0.088,-0.18,-5.85,33,-322,-87,0,0,5028,0.0726,-0.035,-0.148,0.048,-0.11,-5.92,35,-487,61,0,0,4869,0.0914,-0.003,0.736,0.636,0.52,-5.51,58,3843,207,0,0,4870,0.0915,-0.006,0.729,0.629,-0.21,-5.82,58,3845,-188,0,0
0.64,1,0.7,484.27,-0.09,777.81,4.8,0.03,0.0,0.0,0.0,0.0,0.0,1,2012,-36.8,0.44,-0.42,0.0,0.07,1,1,5102,0.0722,-0.016,-0.176,0.076,0.19,-5.84,33,-186,-91,0,0,5095,0.0723,-0.017,-0.139,0.039,0.26,-5.77,35,-348,65,0,0,4827,0.0911,-0.015,0.602,0.502,0.43,-5.6,52,2855,213,0,0,4819,0.0912,-0.016,0.585,0.485,-0.29,-5.74,51,2837,-189,0,0
0.66,1,0.7,484.27,-0.09,777.83,4.8,-0.04,0.0,0.0,0.0,0.0,0.0,1,1954,-36.4,0.36,-0.41,0.0,0.02,1,1,5165,0.0722,0.002,-0.185,0.085,0.18,-5.85,32,-170,-89,0,0,5164,0.0723,0.0,-0.15,0.05,0.26,-5.77,34,-316,76,0,0,4780,0.0906,-0.027,0.347,0.247,0.03,-6.0,41,2848,192,0,0,4780,0.0906,-0.028,0.346,0.246,-0.11,-5.92,41,2851,-189,0,0
0.68,1,0.8,484.27,-0.09,777.86,4.8,-0.05,0.0,0.0,1.0,0.0,0.0,1,1896,-36.0,0.31,-0.4,0.0,0.01,1,1,5215,0.0723,0.006,-0.196,0.096,0.1,-5.93,32,-243,-90,0,0,5215,0.0724,0.007,-0.164,0.064,0.17,-5.86,34,-355,81,0,0,4746,0.09,-0.029,0.155,0.055,0.21,-5.82,33,2808,178,0,0,4749,0.0901,-0.029,0.143,0.043,-0.21,-5.82,33,2787,-185,0,0
0.7,1,0.8,484.27,-0.09,777.89,4.8,0.06,0.0,0.0,1.0,0.0,0.08,1,1883,82.5,0.31,-0.39,0.0,0.02,1,1,5204,0.0725,0.008,-0.199,0.099,0.38,-5.65,33,-392,-73,0,0,5215,0.0726,0.008,-0.173,0.073,0.1,-5.93,34,-483,92,0,0,4767,0.0894,-0.027,-0.017,-0.083,0.15,-5.88,28,3660,164,0,0,4775,0.0895,-0.027,-0.02,-0.08,-0.25,-5.78,28,3662,-171,0,0
0.72,1,0.8,484.27,-0.09,777.91,4.9,0.17,0.0,0.0,1.0,0.0,0.14,1,1944,144.1,0.33,-0.39,0.0,0.04,1,1,5168,0.0724,-0.002,-0.193,0.093,0.3,-5.73,34,-536,-64,0,0,5179,0.0726,-0.001,-0.166,0.066,0.38,-5.66,36,-598,100,0,0,4806,0.0892,-0.012,0.076,-0.024,0.45,-5.58,34,4217,144,0,0,4815,0.0893,-0.011,0.067,-0.033,-0.26,-5.77,34,4224,-161,0,0
0.74,1,0.8,484.27,-0.09,777.94,5.1,0.28,0.0,0.0,0.0,0.0,0.18,1,1979,145.2,0.36,-0.39,0.0,0.08,1,1,5110,0.0722,-0.011,-0.185,0.085,-0.3,-5.74,37,-604,-71,0,0,5117,0.0723,-0.012,-0.157,0.057,-0.19,-5.84,38,-652,97,0,0,4871,0.0892,0.001,0.307,0.207,0.05,-5.98,47,4562,127,0,0,4876,0.0893,0.0,0.305,0.205,-0.33,-5.7,47,4569,-148,0,0
0.76,1,0.9,484.27,-0.09,777.97,5.3,0.21,0.0,0.0,0.0,0.0,0.08,1,2019,86.3,0.38,-0.4,0.0,0.1,1,1,5103,0.0719,-0.017,-0.162,0.062,-0.37,-5.66,38,-526,-80,0,0,5111,0.072,-0.018,-0.134,0.034,0.22,-5.81,39,-560,90,0,0,4888,0.0894,0.009,0.491,0.391,0.17,-5.86,53,3923,145,0,0,4895,0.0895,0.008,0.49,0.39,0.0,-6.03,53,3950,-150,0,0
0.78,1,0.9,484.27,-0.09,778.0,5.3,0.01,0.0,0.0,0.0,0.0,0.0,1,2025,-36.9,0.37,-0.39,0.0,0.1,1,1,5169,0.0718,-0.005,-0.15,0.05,-0.02,-6.01,38,-433,-83,0,0,5171,0.0719,-0.004,-0.137,0.037,0.05,-5.99,39,-487,89,0,0,4852,0.0894,-0.001,0.426,0.326,0.29,-5.74,49,3035,159,0,0,4851,0.0895,0.0,0.423,0.323,-0.13,-5.91,49,3030,-161,0,0
0.8,1,0.9,484.27,-0.09,778.03,5.2,-0.05,0.0,0.0,0.53,0.0,0.0,1,1966,-36.5,0.31,-0.38,0.0,0.08,1,1,5220,0.072,0.01,-0.149,0.049,-0.18,-5.85,38,-442,-96,0,0,5231,0.0721,0.01,-0.143,0.043,-0.09,-5.94,39,-482,80,0,0,4804,0.0891,-0.014,0.241,0.141,0.0,-6.03,41,2974,161,0,0,4811,0.0892,-0.014,0.233,0.133,-0.37,-5.66,41,2972,-161,0,0
0.82,1,1.0,484.27,-0.09,778.06,5.3,0.06,0.0,0.0,1.0,0.0,0.1,1,1952,84.4,0.31,-0.38,-0.01,0.06,1,1,5211,0.0722,0.011,-0.149,0.049,-0.03,-6.0,39,-534,-100,0,0,5229,0.0723,0.012,-0.142,0.042,0.37,-5.67,39,-545,85,0,0,4811,0.0888,-0.016,0.107,0.007,0.05,-5.99,38,3802,149,0,0,4827,0.0889,-0.014,0.102,0.002,-0.33,-5.7,38,3814,-148,0,0
0.84,1,1.0,484.27,-0.09,778.09,5.4,0.25,0.0,0.0,0.16,0.0,0.17,1,1971,145.0,0.33,-0.38,-0.01,0.03,1,1,5146,0.0722,-0.001,-0.147,0.047,-0.11,-5.92,40,-612,-93,0,0,5157,0.0723,-0.001,-0.136,0.036,0.24,-5.79,41,-599,86,0,0,4870,0.0887,-0.002,0.201,0.101,0.12,-5.91,45,4481,131,0,0,4877,0.0889,-0.002,0.199,0.099,-0.28,-5.75,45,4487,-136,0,0
0.86,1,1.0,484.27,-0.09,778.12,5.6,0.29,0.0,0.0,0.0,0.0,0.16,1,1955,84.7,0.35,-0.39,-0.01,0.03,1,1,5098,0.0719,-0.014,-0.132,0.032,-0.08,-5.95,42,-571,-87,0,0,5101,0.072,-0.015,-0.127,0.027,0.01,-6.03,43,-571,90,0,0,4919,0.089,0.012,0.426,0.326,0.13,-5.9,57,4500,132,0,0,4923,0.0891,0.012,0.426,0.326,-0.26,-5.77,57,4499,-144,0,0
0.88,1,1.0,484.27,-0.09,778.15,5.8,0.17,0.0,0.0,0.0,0.0,0.06,1,1866,-35.8,0.34,-0.4,0.0,0.05,1,1,5114,0.0716,-0.014,-0.123,0.023,-0.25,-5.78,43,-445,-79,0,0,5113,0.0717,-0.015,-0.112,0.012,0.36,-5.67,43,-430,98,0,0,4915,0.0892,0.014,0.514,0.414,0.06,-5.97,60,3697,158,0,0,4912,0.0894,0.012,0.517,0.417,-0.32,-5.71,61,3691,-168,0,0
0.9,1,1.1,484.27,-0.09,778.18,5.7,-0.03,0.0,0.0,0.0,0.0,0.0,1,1791,-35.2,0.3,-0.39,0.0,0.07,1,1,5191,0.0716,0.001,-0.119,0.019,0.0,-6.03,43,-346,-74,0,0,5184,0.0717,-0.001,-0.12,0.02,0.08,-5.95,43,-339,103,0,0,4852,0.0892,-0.001,0.488,0.388,0.27,-5.76,58,2981,169,0,0,4846,0.0893,-0.002,0.485,0.385,-0.31,-5.72,58,2957,-173,0,0
0.92,1,1.1,484.27,-0.09,778.22,5.7,-0.05,0.0,0.0,0.0,0.0,0.0,1,1735,-34.8,0.26,-0.38,0.0,0.09,1,1,5238,0.0719,0.014,-0.124,0.024,-0.02,-6.02,42,-308,-78,0,0,5238,0.072,0.012,-0.127,0.027,0.06,-5.97,42,-294,94,0,0,4809,0.0889,-0.014,0.334,0.234,0.62,-5.41,50,2935,180,0,0,4808,0.089,-0.015,0.322,0.222,-0.31,-5.72,50,2897,-171,0,0
0.94,1,1.1,484.27,-0.09,778.25,5.7,-0.05,0.0,0.0,0.76,0.0,0.0,1,1680,-34.4,0.24,-0.37,0.0,0.08,1,1,5284,0.0722,0.016,-0.136,0.036,-0.02,-6.02,41,-332,-85,0,0,5268,0.0722,0.014,-0.137,0.037,0.05,-5.99,41,-322,88,0,0,4777,0.0886,-0.015,0.197,0.097,0.27,-5.76,44,2852,178,0,0,4763,0.0887,-0.017,0.194,0.094,-0.16,-5.87,44,2801,-163,0,0
0.96,1,1.2,484.27,-0.09,778.28,5.6,-0.06,0.0,0.0,1.0,0.0,0.0,1,1723,77.8,0.25,-0.36,0.0,0.05,1,1,5311,0.0726,0.018,-0.14,0.04,0.0,-6.03,41,-398,-94,0,0,5294,0.0726,0.015,-0.143,0.043,0.06,-5.97,41,-390,85,0,0,4756,0.0883,-0.017,0.094,-0.006,-0.08,-5.96,39,2781,169,0,0,4740,0.0883,-0.019,0.101,0.001,0.11,-5.92,39,2718,-156,0,0
0.98,1,1.2,484.27,-0.09,778.31,5.6,-0.05,0.0,0.0,1.0,0.0,0.05,1,1895,142.6,0.28,-0.34,0.0,0.02,1,1,5323,0.0729,0.017,-0.14,0.04,0.02,-6.01,41,-489,-104,0,0,5310,0.0729,0.016,-0.143,0.043,0.07,-5.96,41,-492,78,0,0,4745,0.088,-0.018,0.108,0.008,0.0,-6.03,41,3143,155,0,0,4733,0.0879,-0.018,0.115,0.015,0.09,-5.94,41,3126,-149,0,0
