Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
0.62,1,0.7,-2316.59,-0.04,800.08,9.9,0.59,0.0,0.0,0.92,0.0,0.31,1,2173,411.6,1.05,0.11,-0.01,0.01,26,4,5813,0.055,-0.002,0.115,0.015,-0.08,-7.08,76,1435,-94,0,0,5833,0.0553,-0.002,0.112,0.012,0.08,-7.08,76,1429,98,0,0,7806,0.0594,-0.005,0.153,0.053,0.0,-7.16,78,4657,-3,0,0,7829,0.0597,-0.004,0.152,0.052,0.0,-7.16,78,4676,-2,0,0
0.64,1,0.8,-2316.59,-0.04,800.14,10.3,0.56,0.0,0.0,0.8,0.0,0.32,1,2192,524.9,1.23,0.11,-0.01,0.0,28,4,5805,0.055,-0.002,0.112,0.012,-0.09,-7.07,79,1424,-97,0,0,5828,0.0553,-0.002,0.111,0.011,0.08,-7.08,79,1422,97,0,0,7830,0.0594,-0.002,0.162,0.062,0.0,-7.16,81,4822,-1,0,0,7857,0.0597,-0.002,0.161,0.061,0.01,-7.15,81,4847,-1,0,0
0.66,1,0.8,-2316.59,-0.04,800.2,10.7,0.57,0.0,0.0,1.0,0.0,0.31,1,2172,436.4,1.09,0.11,-0.01,0.0,30,5,5794,0.055,-0.003,0.1,0.0,-0.08,-7.08,82,1269,-98,0,0,5814,0.0552,-0.002,0.1,0.0,0.08,-7.08,81,1284,96,0,0,7851,0.0594,0.001,0.142,0.042,0.0,-7.16,84,4529,-2,0,0,7877,0.0597,0.002,0.141,0.041,0.0,-7.16,84,4540,-1,0,0
0.68,1,0.9,-2316.59,-0.04,800.26,11.1,0.57,0.0,0.0,0.87,0.0,0.34,1,2214,588.9,1.32,0.11,-0.01,0.0,32,5,5785,0.0549,-0.003,0.097,-0.003,-0.08,-7.08,85,1341,-98,0,0,5807,0.0552,-0.002,0.095,-0.005,0.09,-7.07,84,1351,98,0,0,7867,0.0594,0.001,0.151,0.051,0.0,-7.16,88,4850,-2,0,0,7896,0.0597,0.001,0.153,0.053,-0.01,-7.16,88,4871,-2,0,0
0.7,1,1.0,-2316.59,-0.04,800.33,11.6,0.62,0.0,0.0,1.0,0.0,0.34,1,2208,492.4,1.18,0.11,-0.01,-0.01,35,6,5758,0.0548,-0.005,0.086,-0.014,-0.08,-7.08,87,1270,-97,0,0,5782,0.0551,-0.004,0.089,-0.011,0.08,-7.08,87,1301,99,0,0,7901,0.0595,0.004,0.129,0.029,-0.01,-7.16,90,4672,-3,0,0,7931,0.0598,0.004,0.129,0.029,-0.01,-7.16,90,4693,-2,0,0
0.72,1,1.0,-2316.59,-0.04,800.39,12.0,0.63,0.0,0.0,1.0,0.0,0.37,1,2241,595.4,1.33,0.1,-0.01,0.0,38,6,5736,0.0547,-0.006,0.08,-0.02,-0.08,-7.08,90,1387,-97,0,0,5759,0.055,-0.006,0.082,-0.018,0.08,-7.08,90,1397,99,0,0,7943,0.0597,0.008,0.133,0.033,-0.01,-7.16,94,4999,-3,0,0,7972,0.06,0.008,0.135,0.035,-0.01,-7.16,94,5033,-3,0,0
0.74,1,1.1,-2316.59,-0.04,800.46,12.5,0.68,0.0,0.0,1.0,0.0,0.39,1,2263,600.8,1.33,0.09,-0.01,-0.01,41,7,5707,0.0545,-0.009,0.079,-0.021,-0.07,-7.09,93,1445,-96,0,0,5733,0.0548,-0.008,0.078,-0.022,0.08,-7.08,93,1454,99,0,0,7977,0.0599,0.011,0.131,0.031,-0.01,-7.16,98,5167,-5,0,0,8010,0.0602,0.012,0.133,0.033,-0.01,-7.16,98,5204,-4,0,0
0.76,1,1.2,-2316.59,-0.04,800.53,13.0,0.71,0.0,0.0,1.0,0.0,0.39,1,2274,603.4,1.34,0.08,-0.01,-0.01,44,7,5675,0.0543,-0.011,0.074,-0.026,-0.08,-7.08,97,1448,-94,0,0,5704,0.0546,-0.01,0.075,-0.025,0.08,-7.08,97,1470,100,0,0,8017,0.0601,0.012,0.128,0.028,0.0,-7.16,101,5216,-4,0,0,8053,0.0605,0.013,0.127,0.027,0.0,-7.16,101,5237,-4,0,0
0.78,1,1.3,-2316.59,-0.04,800.61,13.5,0.72,0.0,0.0,1.0,0.0,0.4,1,2280,604.7,1.34,0.08,-0.01,0.0,47,8,5655,0.054,-0.012,0.071,-0.029,-0.08,-7.08,101,1431,-94,0,0,5681,0.0544,-0.011,0.071,-0.029,0.08,-7.08,100,1459,99,0,0,8044,0.0604,0.014,0.123,0.023,0.0,-7.16,105,5211,-4,0,0,8078,0.0607,0.014,0.122,0.022,0.0,-7.16,105,5221,-4,0,0
0.8,1,1.3,-2316.59,-0.04,800.69,14.0,0.73,0.0,0.0,1.0,0.0,0.4,1,2282,605.4,1.34,0.07,-0.01,0.0,51,8,5636,0.0538,-0.011,0.068,-0.032,-0.09,-7.08,104,1415,-95,0,0,5664,0.0542,-0.011,0.071,-0.029,0.09,-7.07,104,1453,98,0,0,8066,0.0607,0.013,0.113,0.013,0.0,-7.16,109,5194,-3,0,0,8103,0.061,0.013,0.114,0.014,0.0,-7.16,108,5220,-3,0,0
0.82,1,1.4,-2316.59,-0.04,800.77,14.5,0.73,0.0,0.0,1.0,0.0,0.4,1,2284,605.7,1.34,0.06,-0.01,0.0,55,9,5622,0.0536,-0.012,0.061,-0.039,-0.08,-7.08,107,1412,-95,0,0,5652,0.054,-0.011,0.062,-0.038,0.08,-7.08,107,1437,97,0,0,8087,0.0609,0.012,0.108,0.008,0.0,-7.16,112,5210,-4,0,0,8125,0.0613,0.013,0.111,0.011,-0.01,-7.16,112,5238,-4,0,0
0.84,1,1.5,-2316.59,-0.04,800.85,15.0,0.73,0.0,0.0,1.0,0.0,0.4,1,2284,605.8,1.34,0.05,-0.01,0.0,59,10,5614,0.0534,-0.011,0.058,-0.042,-0.07,-7.09,111,1431,-94,0,0,5645,0.0538,-0.01,0.059,-0.041,0.08,-7.08,111,1443,96,0,0,8094,0.0611,0.012,0.106,0.006,0.0,-7.16,116,5230,-5,0,0,8133,0.0615,0.013,0.105,0.005,0.0,-7.16,115,5260,-4,0,0
0.86,1,1.6,-2316.59,-0.04,800.94,15.6,0.73,0.0,0.0,1.0,0.0,0.4,1,2284,605.9,1.34,0.04,-0.01,0.0,63,10,5610,0.0532,-0.01,0.056,-0.044,-0.08,-7.08,114,1447,-93,0,0,5640,0.0536,-0.009,0.062,-0.038,0.08,-7.08,114,1477,95,0,0,8103,0.0613,0.01,0.101,0.001,0.0,-7.16,119,5239,-6,0,0,8140,0.0617,0.011,0.101,0.001,0.0,-7.16,119,5258,-5,0,0
0.88,1,1.7,-2316.59,-0.04,801.03,16.1,0.73,0.0,0.0,1.0,0.0,0.4,1,2285,605.9,1.34,0.03,-0.01,0.0,67,11,5610,0.053,-0.008,0.056,-0.044,-0.07,-7.1,118,1466,-93,0,0,5639,0.0534,-0.008,0.055,-0.045,0.07,-7.09,118,1446,94,0,0,8114,0.0615,0.009,0.099,-0.001,-0.01,-7.16,123,5238,-6,0,0,8149,0.0619,0.009,0.098,-0.002,-0.01,-7.16,123,5263,-5,0,0
0.9,1,1.8,-2316.59,-0.04,801.12,16.6,0.73,0.0,0.0,1.0,0.0,0.4,1,2285,606.0,1.34,0.03,-0.01,0.0,71,12,5611,0.0529,-0.007,0.054,-0.046,-0.07,-7.09,122,1468,-92,0,0,5640,0.0533,-0.007,0.055,-0.045,0.1,-7.06,121,1464,94,0,0,8110,0.0617,0.009,0.097,-0.003,0.0,-7.16,127,5235,-7,0,0,8146,0.0621,0.009,0.098,-0.002,0.0,-7.16,126,5275,-6,0,0
0.92,1,1.9,-2316.59,-0.04,801.22,17.1,0.73,0.0,0.0,1.0,0.0,0.4,1,2285,606.0,1.34,0.02,-0.01,-0.01,76,12,5611,0.0528,-0.006,0.052,-0.048,-0.08,-7.08,125,1459,-91,0,0,5642,0.0532,-0.005,0.055,-0.045,0.08,-7.08,125,1491,94,0,0,8109,0.0618,0.006,0.094,-0.006,0.0,-7.16,130,5230,-6,0,0,8149,0.0622,0.007,0.094,-0.006,0.0,-7.16,130,5281,-6,0,0
0.94,1,2.0,-2316.59,-0.04,801.31,17.6,0.73,0.0,0.0,1.0,0.0,0.4,1,2285,606.0,1.34,0.02,-0.01,0.0,81,13,5611,0.0526,-0.006,0.051,-0.049,-0.07,-7.09,129,1461,-90,0,0,5645,0.0531,-0.004,0.05,-0.05,0.08,-7.08,129,1482,94,0,0,8103,0.0619,0.004,0.093,-0.007,0.0,-7.16,134,5249,-5,0,0,8146,0.0623,0.006,0.092,-0.008,0.0,-7.16,134,5265,-5,0,0
0.96,1,2.1,-2316.59,-0.04,801.41,18.1,0.73,0.0,0.0,1.0,0.0,0.4,1,2285,606.0,1.34,0.01,-0.01,0.0,85,14,5619,0.0526,-0.004,0.05,-0.05,-0.08,-7.09,132,1471,-91,0,0,5644,0.053,-0.004,0.05,-0.05,0.08,-7.08,132,1478,95,0,0,8107,0.062,0.005,0.091,-0.009,0.0,-7.16,138,5239,-5,0,0,8143,0.0624,0.004,0.09,-0.01,0.0,-7.16,138,5260,-5,0,0
0.98,1,2.2,-2316.59,-0.04,801.52,18.7,0.73,0.0,0.0,1.0,0.0,0.4,1,2285,606.0,1.34,0.01,-0.01,0.0,90,15,5619,0.0525,-0.003,0.047,-0.053,-0.08,-7.08,136,1458,-91,0,0,5650,0.0529,-0.003,0.049,-0.051,0.08,-7.09,136,1470,93,0,0,8102,0.0621,0.004,0.09,-0.01,0.0,-7.16,141,5223,-5,0,0,8140,0.0625,0.003,0.089,-0.011,0.0,-7.16,141,5256,-4,0,0
