Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
2.680,0.7,396.58,0.01,81.24,7.1,-0.03,-0.01,0.00,0.20,0.00,0.00,1,1408,68.5,0.39,0.14,0.01,-0.59,12,2,4402,0.0038,-0.046,-0.043,-0.057,0.15,-7.01,48,-468,-88,0,0,4380,0.0035,-0.046,0.075,-0.025,0.10,-7.06,49,1696,-139,0,0,3778,-0.0046,0.029,-0.112,0.012,-0.78,-6.38,45,-746,-33,0,0,3757,-0.0048,0.028,0.109,0.009,-0.78,-6.38,58,-1372,18,0,0
2.700,0.8,396.59,0.01,81.28,7.1,-0.01,-0.02,0.00,0.20,0.00,0.00,1,1455,68.9,0.39,0.13,0.01,-0.63,13,2,4352,0.0031,-0.033,-0.039,-0.061,0.31,-6.85,46,196,-24,0,0,4330,0.0028,-0.034,0.172,0.072,0.27,-6.89,60,-848,-72,0,0,3810,-0.0041,0.021,-0.065,-0.035,-0.79,-6.37,45,469,-151,0,0,3788,-0.0044,0.021,-0.253,0.153,-0.78,-6.38,38,-554,-111,0,0
2.720,0.8,396.59,0.01,81.32,7.0,-0.04,-0.02,0.00,0.20,0.00,0.00,1,1502,69.4,0.39,0.13,0.01,-0.61,13,2,4325,0.0027,-0.018,0.044,-0.056,0.41,-6.75,51,121,30,0,0,4302,0.0024,-0.019,-0.153,0.053,0.40,-6.76,44,-1042,-10,0,0,3831,-0.0039,0.014,0.103,0.003,-0.63,-6.53,53,151,-212,0,0,3808,-0.0042,0.013,0.020,-0.080,-0.63,-6.53,48,1091,-182,0,0
2.740,0.9,396.59,0.01,81.36,7.0,-0.03,-0.02,0.00,0.20,0.00,0.00,1,1549,70.2,0.39,0.13,0.01,-0.23,13,2,4317,0.0026,-0.005,0.011,-0.089,0.29,-6.87,50,-295,72,0,0,4292,0.0023,-0.007,-0.104,0.004,0.30,-6.86,42,685,43,0,0,3843,-0.0037,0.008,-0.022,-0.078,-0.21,-6.96,49,-553,-225,0,0,3818,-0.0040,0.007,0.144,0.044,-0.20,-6.96,57,-400,-199,0,0
2.760,0.9,396.58,0.01,81.40,7.0,-0.02,-0.02,0.00,0.20,0.00,0.00,1,1598,71.0,0.40,0.13,0.01,0.12,13,2,4322,0.0027,0.003,-0.038,-0.062,0.16,-7.00,47,-140,97,0,0,4298,0.0024,0.004,0.130,0.030,0.19,-6.98,54,513,76,0,0,3846,-0.0037,0.002,-0.063,-0.037,0.17,-6.99,46,111,-192,0,0,3821,-0.0040,0.002,-0.119,0.019,0.16,-7.01,45,-674,-171,0,0
2.780,0.9,396.58,0.01,81.43,7.0,-0.04,-0.01,0.00,1.00,0.00,0.00,1,1646,71.8,0.40,0.14,0.01,0.31,13,2,4337,0.0029,0.010,-0.002,-0.098,0.08,-7.08,48,125,99,0,0,4315,0.0026,0.012,0.038,-0.062,0.10,-7.06,52,-716,84,0,0,3840,-0.0037,-0.004,0.051,-0.049,0.38,-6.78,51,187,-121,0,0,3818,-0.0040,-0.002,-0.037,-0.063,0.37,-6.80,45,589,-105,0,0
2.800,1.0,396.58,0.01,81.47,7.0,-0.03,0.00,0.00,0.90,0.00,0.00,1,1772,271.5,0.74,0.15,0.01,0.47,13,2,4358,0.0032,0.014,0.029,-0.071,-0.04,-7.12,50,-41,81,0,0,4340,0.0029,0.017,-0.109,0.009,-0.02,-7.15,44,-349,72,0,0,3829,-0.0039,-0.007,0.004,-0.096,0.50,-6.66,50,-348,-40,0,0,3810,-0.0041,-0.005,0.102,0.002,0.51,-6.65,53,-54,-25,0,0
2.820,1.0,396.58,0.01,81.51,7.0,0.03,0.01,0.00,1.00,0.00,0.08,1,1979,446.3,1.12,0.17,0.00,0.36,13,2,4384,0.0035,0.017,0.023,-0.077,-0.06,-7.10,50,67,54,0,0,4370,0.0033,0.020,0.003,-0.097,-0.03,-7.13,48,526,49,0,0,3814,-0.0041,-0.010,0.036,-0.064,0.43,-6.73,51,369,35,0,0,3800,-0.0043,-0.007,0.098,-0.002,0.42,-6.74,54,1360,48,0,0
2.840,1.1,396.58,0.01,81.55,7.1,0.22,0.01,0.00,0.90,0.00,0.18,1,2216,587.0,1.32,0.18,0.00,-0.17,13,2,4414,0.0039,0.020,0.005,-0.095,0.17,-7.00,50,440,53,0,0,4405,0.0038,0.023,0.033,-0.067,0.18,-6.99,52,600,50,0,0,3796,-0.0043,-0.012,0.042,-0.058,-0.05,-7.11,52,1018,52,0,0,3787,-0.0044,-0.009,0.184,0.084,-0.05,-7.11,60,3203,59,0,0
2.860,1.1,396.58,0.01,81.59,7.4,0.41,0.01,0.00,0.80,0.00,0.28,1,2344,538.5,1.24,0.21,0.01,-0.86,14,2,4453,0.0044,0.026,0.014,-0.086,0.51,-6.65,53,923,104,0,0,4444,0.0043,0.027,0.022,-0.078,0.53,-6.63,54,1055,105,0,0,3771,-0.0047,-0.017,0.070,-0.030,-0.66,-6.50,56,2035,-14,0,0,3763,-0.0048,-0.016,0.323,0.223,-0.63,-6.53,70,4241,-9,0,0
2.880,1.1,396.58,0.01,81.64,7.9,0.60,0.01,0.00,0.70,0.00,0.38,1,2325,461.6,1.12,0.23,0.01,-1.13,16,3,4503,0.0051,0.034,0.027,-0.073,0.61,-6.55,56,1676,187,0,0,4490,0.0049,0.030,0.033,-0.067,0.63,-6.53,57,1987,192,0,0,3735,-0.0051,-0.024,0.154,0.054,-0.95,-6.21,63,3477,-126,0,0,3721,-0.0053,-0.028,0.547,0.447,-0.95,-6.22,86,4455,-60,0,0
2.900,1.2,396.58,0.01,81.68,8.4,0.75,0.02,0.00,0.60,0.00,0.34,1,2195,367.4,0.98,0.27,0.01,-1.02,18,3,4565,0.0059,0.041,-0.021,-0.079,0.52,-6.64,56,2119,261,0,0,4546,0.0057,0.037,-0.020,-0.080,0.54,-6.62,57,2562,270,0,0,3688,-0.0058,-0.031,0.134,0.034,-0.94,-6.22,64,4137,-184,0,0,3669,-0.0060,-0.035,0.487,0.387,-0.95,-6.21,86,4425,-72,0,0
2.920,1.2,396.58,0.01,81.73,8.8,0.61,0.02,0.00,0.50,0.00,0.26,1,2114,317.5,0.86,0.31,0.01,-0.76,20,3,4637,0.0069,0.047,-0.024,-0.076,0.30,-6.86,60,263,293,0,0,4617,0.0066,0.047,-0.033,-0.067,0.32,-6.84,60,300,306,0,0,3627,-0.0066,-0.041,-0.180,0.080,-0.78,-6.38,50,3448,-298,0,0,3607,-0.0068,-0.041,0.153,0.053,-0.84,-6.32,71,4348,-103,0,0
2.940,1.3,396.59,0.01,81.78,9.1,0.43,0.01,0.01,0.40,0.00,0.22,1,2059,270.2,0.74,0.34,0.01,-0.78,21,4,4708,0.0078,0.047,-0.009,-0.091,0.16,-7.00,63,465,270,0,0,4690,0.0076,0.049,-0.011,-0.089,0.23,-6.93,63,555,293,0,0,3563,-0.0074,-0.042,-0.043,-0.057,-0.81,-6.35,61,1624,-377,0,0,3546,-0.0077,-0.040,0.120,0.020,-0.85,-6.31,71,4259,-146,0,0
2.960,1.3,396.59,0.01,81.84,9.4,0.37,0.00,0.01,1.00,0.00,0.18,1,2008,210.0,0.63,0.37,0.01,-1.03,22,4,4770,0.0087,0.042,-0.021,-0.079,0.26,-6.90,64,293,261,0,0,4756,0.0085,0.044,-0.025,-0.075,0.34,-6.82,64,342,295,0,0,3504,-0.0082,-0.040,-0.038,-0.062,-1.04,-6.12,63,925,-444,0,0,3490,-0.0084,-0.038,0.040,-0.060,-1.00,-6.17,68,4149,-212,0,0
2.980,1.4,396.59,0.01,81.89,9.6,0.30,-0.01,0.01,1.00,0.00,0.19,1,2032,372.0,0.99,0.39,0.00,-1.31,23,4,4822,0.0094,0.034,0.007,-0.093,0.42,-6.74,67,395,285,0,0,4810,0.0092,0.036,0.009,-0.091,0.53,-6.63,68,437,336,0,0,3453,-0.0089,-0.034,0.020,-0.080,-1.17,-5.99,68,722,-514,0,0,3441,-0.0091,-0.032,0.088,-0.012,-1.13,-6.03,74,4001,-308,0,0
3.000,1.4,396.59,0.01,81.94,9.9,0.40,-0.01,0.01,0.90,0.00,0.27,1,2134,570.0,1.30,0.40,0.00,-1.29,24,4,4861,0.0099,0.026,0.013,-0.087,0.47,-6.70,69,925,328,0,0,4850,0.0097,0.027,0.016,-0.084,0.56,-6.60,71,1102,390,0,0,3418,-0.0094,-0.023,0.071,-0.029,-1.15,-6.02,74,1895,-570,0,0,3407,-0.0095,-0.023,0.244,0.144,-1.08,-6.08,87,3987,-320,0,0
3.020,1.5,396.59,0.01,82.00,10.3,0.55,0.00,0.01,0.80,0.00,0.31,1,2177,507.0,1.20,0.41,0.00,-0.94,26,4,4891,0.0103,0.020,0.002,-0.098,0.36,-6.80,71,1425,355,0,0,4881,0.0101,0.020,0.006,-0.094,0.39,-6.77,72,1729,409,0,0,3394,-0.0097,-0.016,0.088,-0.012,-0.93,-6.23,77,3014,-556,0,0,3384,-0.0098,-0.016,0.330,0.230,-0.89,-6.27,96,4047,-241,0,0
